area,bedrooms,bathrooms,latitude,longitude,location,price
946,3,1,19.068367457588295,72.87502606751032,urban,13578151
4415,3,3,19.052509166899256,72.85658040362203,urban,33882448
3609,5,1,18.927882557663953,72.73881471113299,suburban,20580391
1734,2,2,19.153552467786493,72.93856479930623,suburban,15684540
7087,3,4,19.362081477579583,73.11051469804812,rural,29927255
726,4,4,19.100794693959067,72.84808112274602,urban,5881587
4643,5,1,19.119466633733115,72.88037427137216,urban,36649245
7685,2,4,19.035245153750044,72.86740826078338,urban,61288330
6058,4,1,18.965835344382345,72.96298231914668,suburban,25021938
686,5,1,18.937795001959206,73.00488921243821,suburban,1000000
3035,2,2,19.177215748141165,72.9531463485788,suburban,8639878
2432,4,2,19.05529529071382,72.92110233810898,urban,18783475
9540,3,3,19.362096673548,73.05107395749555,rural,23754579
2532,5,1,19.196291469675575,73.02522117205606,suburban,9378906
1752,5,2,19.33432615571216,73.10538258801927,rural,4967776
6009,3,1,19.030676474973678,72.83991114428798,urban,46103700
5574,1,1,18.99638089361476,72.9536113105812,suburban,23689396
2381,4,1,18.95440772650779,73.02483945798494,suburban,4123974
769,3,2,18.93215479162194,72.76641493965123,suburban,5966451
2130,5,1,19.092784137781322,72.89797554515856,urban,23681258
4905,4,1,18.900210645671116,72.61494267446972,rural,10660959
6639,4,3,19.125753228394878,72.91889477806725,urban,49823279
2074,1,1,19.09446602316843,72.89893637130967,urban,20036855
2195,5,3,18.931401436616543,73.02441782729842,suburban,17257068
3758,2,1,18.949260645449286,72.81656341766352,suburban,16293151
3762,1,3,19.15131956784558,72.98407842960192,suburban,18087813
1945,1,2,19.060560730063724,72.8587250001467,urban,22618302
6763,2,2,18.94045729193425,73.00461361206719,suburban,37743305
8911,2,4,19.192448049386446,72.7292472049656,suburban,38768723
552,1,1,19.08111006060096,72.88105237125745,urban,1000000
6070,4,4,18.78560414372724,72.67496563735837,rural,16082123
8079,3,4,18.880295357964023,72.7113639447014,rural,19139014
2166,3,3,19.16862213418642,72.99267559498333,suburban,13792270
7401,1,2,19.063627817657444,72.88390332657069,urban,59836689
3285,4,1,18.8001790585528,73.15353965414577,rural,9434809
1219,2,1,19.121244845824336,72.88672046674378,urban,5852446
9097,1,3,19.02676576376541,72.85679296328122,urban,62440148
7355,5,4,19.05882227044901,72.88243260773034,urban,61589837
2794,4,3,19.11648894713875,72.91151149635431,urban,27172210
8763,5,4,19.260825947796246,72.6497914646084,rural,32191488
9921,5,1,19.224751154063114,72.93083028193604,suburban,49274405
4982,1,3,18.77778370189884,73.17428086955422,rural,11383354
1198,4,4,19.026001673625792,72.88637345849524,urban,15334331
7743,5,3,19.21269388507929,72.79527027758222,suburban,40277434
9518,4,2,19.27590536556669,72.63616980200412,rural,24956117
6418,3,3,18.874187635325697,73.08053096180289,rural,14297220
848,5,1,18.942477657189542,72.81761492324378,suburban,9067664
5874,5,3,19.093734792930928,72.88348727599892,urban,45509142
8369,4,1,18.932416161262438,72.98789907169346,suburban,39513451
807,3,1,19.085976002791483,72.89990187749282,urban,9759789
3916,5,3,19.01245905843461,73.01712763235244,suburban,17585972
5320,1,3,18.9619256039946,72.7661519067797,suburban,23214903
4058,4,3,19.130071097368415,72.8138164602952,suburban,22253367
4978,4,2,19.214210569055904,73.013273440418,suburban,23021702
7031,5,2,18.997073199196933,73.01663162432492,suburban,43530442
5120,3,4,19.12559653038209,72.85338401957874,urban,42814633
3485,5,3,18.952088674332902,72.96940591735715,suburban,19617789
8612,2,4,19.00048453866712,72.76018819243787,suburban,50485613
8967,5,4,19.086412822060048,72.8482531042769,urban,70638604
3047,2,1,19.07085809721828,72.87892457802843,urban,29409194
836,1,4,19.067278456331433,72.84749180313506,urban,2282629
3479,4,3,19.172155352460674,72.7584099439461,suburban,15302701
4468,4,2,18.807571756928308,73.05192057222786,rural,7813523
1410,3,4,19.033882389545337,72.84126495242602,urban,14840011
2496,5,4,19.151068296486844,72.94765273662982,suburban,7029252
3629,1,2,19.14907702264393,72.79763213042165,suburban,19549049
5947,2,4,19.05378349838183,72.89654118272821,urban,43641821
6629,3,3,18.890539850026183,72.7019242358521,rural,20084396
6350,1,4,19.075997148619706,72.91189827278723,urban,48485207
4704,1,1,18.91714750336044,72.64635109591428,rural,14781369
7946,2,4,19.085246165677884,72.9154623203566,urban,72186738
9019,2,1,19.112639558020856,72.83343075925285,urban,78363877
814,4,2,19.06209439692237,72.89478298304978,urban,12368814
1634,5,2,19.121244465549253,72.90816847964531,urban,12894203
5376,3,4,18.899511603419928,73.0695813256621,rural,16764007
8602,5,4,19.07314748472727,72.88243024420223,urban,65772104
8847,3,2,19.18689798201757,72.81737084822743,suburban,41193241
6092,1,1,19.112313443937673,72.87452394441284,urban,36260880
2224,2,2,18.831973217224903,72.62871438199618,rural,3446313
3843,2,2,19.01474151715337,72.92976729464038,suburban,21190809
1386,1,1,18.99142867110553,72.8191169064989,suburban,9658646
1221,1,2,19.03356251133462,72.8362250752807,urban,10028145
8178,3,4,19.174888534570453,72.97858366597167,suburban,38306063
9604,1,4,19.09163114800086,72.89452673701791,urban,70608834
3857,3,2,19.069299668755153,72.89205330585374,urban,35286650
1370,5,4,19.156473975621452,72.78356918088448,suburban,1000000
7251,2,3,18.876633499817206,73.06348562384164,rural,18080708
997,2,2,18.850113428332147,72.64710677206912,rural,1279806
2256,2,3,19.223584386303546,72.98339612103065,suburban,9013467
1617,5,2,19.18300853095216,72.94669158529717,suburban,2120672
3328,5,2,19.35880025156736,72.65700894823435,rural,13971630
2147,4,3,19.148266961626486,72.74709795728337,suburban,17663076
7492,3,2,18.962193961858645,72.9917134923542,suburban,32812950
7271,3,4,18.820263144734803,73.13351094337932,rural,4454384
642,4,3,19.0743375912717,72.9109763551149,urban,17080963
3261,2,2,19.078315327346726,72.88951571009851,urban,23658719
3935,3,4,19.16727696504863,72.81274009108351,suburban,15991384
7122,3,3,19.07915365202826,72.86134464614206,urban,54791364
7569,2,3,19.097378732599314,72.88978217666616,urban,59725264
5012,1,4,19.149290828029937,73.01539254993976,suburban,21655846
2348,1,2,19.18656982518359,72.77991115085217,suburban,11814862
3196,4,2,19.349957019239035,72.62925843885661,rural,7692573
2217,5,3,19.067465874264453,72.92193983313065,urban,15838801
3572,3,1,19.0604723422719,72.88080449244556,urban,20165896
9759,3,2,19.119365011181156,72.83601889578857,urban,81150601
3286,4,2,19.015118956283306,72.72828122336766,suburban,20039699
4291,4,4,18.948829839416288,72.77928117239288,suburban,18806436
9980,3,1,19.000278712646256,72.97097310361353,suburban,52427376
4371,2,1,19.029609001892673,72.87301582080337,urban,29169818
2306,2,3,18.978020559148256,72.994278317423,suburban,11415727
2004,5,4,19.21216829323752,72.96445618252419,suburban,14672969
3808,3,4,19.083148251365607,72.84797227245113,urban,32874153
7617,3,2,19.165349808558222,72.75908325282467,suburban,36467793
5548,3,3,18.935338348999004,72.98923005209404,suburban,32126538
8763,3,2,18.852883348851595,73.14241681183937,rural,24779790
2190,4,1,18.793210463949183,72.61520256552161,rural,2276466
3803,1,4,19.137251264923815,72.99267486987712,suburban,27389040
3613,3,3,18.837824764604115,72.6088673611859,rural,3726970
9574,1,2,18.984451142999372,72.76307296888874,suburban,49302026
8350,2,2,19.33448119932549,73.13225376705681,rural,29906117
6916,5,1,19.053881349501317,72.90745637866299,urban,45689156
2004,2,4,18.9749449696772,72.82178230941406,suburban,18848406
9424,3,1,18.949228356351313,72.98618051476828,suburban,55600050
4424,2,2,18.93001003019583,72.75019794257346,suburban,19238723
9115,4,4,19.09131538951839,72.85577504017299,urban,72342007
4985,1,4,19.04557159427489,72.8550319547304,urban,34626114
8600,3,1,19.055313609928273,72.90167384506387,urban,61757862
9184,4,4,19.040006104071924,72.90545872017177,urban,65566060
691,1,1,19.078339531336123,72.86615731043769,urban,14236323
9190,4,4,18.995960389040633,72.77637993954532,suburban,46297184
5417,2,4,18.861582201135654,73.13855229345236,rural,7745235
6331,3,3,19.20079823764732,72.99899736896431,suburban,37207518
9948,2,4,18.895746506043995,73.176968449921,rural,31516990
4822,5,2,19.33373494071213,73.1293625244502,rural,15642898
7499,3,3,18.926418378139413,72.80596841503632,suburban,34644399
9508,2,1,19.038773055922544,72.84588354719826,urban,70003518
7782,3,2,19.097296406357678,72.82818426787634,urban,70088992
9778,1,1,19.359473097705447,73.1226776724903,rural,28213297
2374,3,1,19.059136110724694,72.84032740485999,urban,16451434
9562,3,2,18.933843741354615,72.99893223250353,suburban,51558946
5263,1,1,19.03309361794406,72.86026828315411,urban,43927946
8964,2,3,19.253695144221364,72.60975900301533,rural,34343234
9721,3,2,18.97618393726771,73.0162841103091,suburban,49124947
1551,4,1,19.293794837815025,72.62110695440539,rural,7149760
8038,3,1,19.063267736089472,72.88486648021822,urban,64495934
7911,2,4,19.062680353873702,72.87571989892729,urban,57425932
6820,1,4,19.18681183493671,72.79086093858204,suburban,27162926
2605,2,1,18.90508332539868,72.64864940456687,rural,9264548
807,5,2,18.93701663278561,73.01111856851239,suburban,8470568
8237,3,3,18.801351924200763,73.10767817455117,rural,11068215
3859,3,1,18.964578814545867,72.75975488827837,suburban,22022091
3676,1,1,19.157445309042203,72.9282383987612,suburban,17726353
1751,3,1,18.992455466708076,72.76467913732209,suburban,11227697
5866,4,4,19.02900909867278,72.85926345334933,urban,43883728
2017,4,2,19.10856195462589,72.86761452055579,urban,24458781
6726,2,1,19.288264065475104,73.09805413442699,rural,23468398
5805,1,4,19.298003733856785,73.04139241288053,rural,9010855
6369,5,1,19.007210263300742,72.77691366815957,suburban,28426896
8539,2,1,19.054361660851278,72.88841949410433,urban,65302464
5391,1,2,19.06146506755316,72.89847121584188,urban,37984810
5492,1,4,19.28468320052852,73.17458862925668,rural,19554179
2461,2,3,19.10598407144646,72.92313905280515,urban,14451506
3363,2,2,19.25671673624265,72.61506152513056,rural,13664588
7103,3,3,19.098529431894292,72.86508934616333,urban,42976736
5067,5,4,18.99705793402558,72.73182049047784,suburban,24952436
7013,4,4,19.339785289190985,73.12890082448068,rural,27138703
4505,3,3,19.071834301749227,72.84199430959244,urban,35241382
9614,1,4,19.118120860437074,72.92451198015274,urban,72914136
683,5,2,18.816130545237296,73.1551130515749,rural,5037261
8255,5,1,19.16439686179564,72.96078111148823,suburban,45399971
3858,2,3,19.007664470532582,72.7713618679373,suburban,19065047
7115,5,1,19.012764690814276,72.94087207088654,suburban,43972763
7297,5,3,19.102089244962414,72.86080085368388,urban,58162759
9228,1,1,19.048542045574482,72.90550943950453,urban,72231563
8178,3,1,19.140325569008954,72.78498165729027,suburban,46186864
6198,5,2,19.083383231758717,72.88310001434925,urban,37147430
1773,2,1,19.141746341071602,72.94579327278348,suburban,5521530
7153,3,3,19.023643313891935,73.01461179889634,suburban,33450692
1596,2,1,19.067661621701735,72.85354323347326,urban,16208398
9997,5,4,18.93833289007369,72.9919504072806,suburban,60212390
9607,3,1,19.084530879565975,72.86573695959754,urban,64275780
8502,5,1,19.072558247828443,72.86346321934143,urban,64238295
4747,1,4,19.167067479421085,72.79620234559906,suburban,29284085
9720,3,4,18.920398058275524,72.70158406935984,rural,20410775
5814,2,3,19.11504718605897,72.88882486545232,urban,46715629
3854,1,4,18.9301702830376,72.79373531398043,suburban,21165076
770,4,4,18.954024677241016,72.9854902077634,suburban,7709842
1686,2,3,19.083556404156393,72.88611353122765,urban,8510821
6805,5,3,18.949425957579546,72.99450820273151,suburban,35200403
2898,2,1,19.368194452708465,73.09098842745173,rural,1000000
7495,4,2,19.024892521778128,72.81538065951122,suburban,44605521
7799,2,3,19.06333660489709,72.8329874598884,urban,54306539
4682,1,4,18.963508596386287,72.94671742259953,suburban,23577737
2730,2,1,19.136307878263374,72.74492709341718,suburban,23845989
7011,3,4,19.06464872210514,72.91875933325257,urban,60094923
628,4,3,19.044570064618537,72.9090936705213,urban,1000000
9961,2,2,19.080585543437664,72.86065800682988,urban,74412022
4172,4,1,19.03443609349176,72.84483111264078,urban,33289337
5265,1,3,19.11228626053557,72.88838860751918,urban,39259431
4470,3,3,19.14970955583965,72.77811471225445,suburban,25152599
8045,5,4,19.03588424916686,72.91847646516372,urban,66143781
6052,2,2,19.294678443389436,72.67346492690733,rural,25730904
1127,1,3,19.16590006786072,72.79407578719464,suburban,3171172
7089,4,4,18.841240576887937,73.11146158884137,rural,24470555
2544,4,1,19.19140623239573,72.74886928969735,suburban,12281309
2841,1,4,19.112988813828405,72.85534163610367,urban,30017151
6384,2,1,19.145197940276876,72.997427809382,suburban,33693264
8685,5,4,18.912334268093712,72.71320773971905,rural,27237992
749,2,2,19.02887373016681,72.85664567048393,urban,5194114
3425,3,4,19.038918640994407,72.90319101467996,urban,23186537
5543,2,2,19.076349308557297,72.84824924144976,urban,47010999
1474,3,2,19.101041089865127,72.90273665091382,urban,8497014
7692,4,1,19.078302264706867,72.85528497870553,urban,50333493
9675,3,4,19.084627709926224,72.92105301007543,urban,69616921
9580,5,4,19.03116363876262,72.85439498466218,urban,75409464
3172,1,4,19.15449691953927,72.76451883364152,suburban,9674119
7779,3,2,19.04663153949437,72.84931005976625,urban,55808666
8031,2,3,19.21882126845192,73.00332988176629,suburban,30399024
9162,3,4,18.94303370118373,72.78748820197363,suburban,42366417
2487,4,4,19.188955036625675,72.79250089377423,suburban,22379395
590,3,3,19.068587974094406,72.92135196216643,urban,2916504
9221,5,1,19.019113758080742,72.94701037614698,suburban,47367117
4559,3,4,19.11437580658869,72.919494265187,urban,47132999
3273,5,3,19.181869292651495,72.82424387811656,suburban,19935002
8883,2,4,18.934116670782732,72.7777055914027,suburban,45938227
7909,4,2,19.05291934204495,72.83020069703359,urban,56416641
4940,1,3,19.083836018622822,72.91119810044364,urban,38939328
7847,2,2,19.125026869689005,72.9123627107839,urban,68311763
1508,2,3,19.081399436232115,72.88857275888006,urban,6746375
4283,1,1,19.108416403987118,72.82968106968276,urban,31314522
7146,3,2,19.36874665222917,72.64801681312277,rural,13746667
4798,3,4,19.102451816658082,72.84293176786147,urban,45930467
5168,3,3,19.14252598146396,72.96306459760127,suburban,20958399
4787,4,4,19.169929875929753,72.98809038708754,suburban,21766989
2552,2,1,19.13164205847072,73.0252631615151,suburban,6585659
6509,5,3,19.35366125064826,73.03879314383917,rural,12504529
2216,1,1,19.252010695656697,73.12961074144955,rural,4735706
810,2,3,18.935019328173315,72.95976766803508,suburban,2268663
5038,3,2,19.35568487243898,72.67796337055395,rural,15332024
1760,1,4,19.074620861198838,72.84231356900118,urban,17252326
4432,5,2,19.155696335307198,72.96622806340648,suburban,15461172
1084,2,2,18.858461074888538,73.08539760084263,rural,3153704
8116,2,2,18.934159132307528,72.93779232167479,suburban,35875885
9051,4,2,18.78623431884471,73.1306919718953,rural,26425822
3366,2,3,19.05950429996649,72.9107309941585,urban,28144505
6398,2,4,19.19337025046769,72.96004287871975,suburban,31061772
2511,5,3,19.302443275858636,73.05604608361958,rural,14333637
6751,5,3,19.097339884676586,72.89889304623168,urban,46267487
5439,1,3,18.97292262390386,72.97784156672778,suburban,21228254
4506,3,2,19.068928612300432,72.91483975210312,urban,36536678
2125,5,1,19.211472730609515,72.99379189018082,suburban,22100376
1390,1,2,18.792023247996557,73.04948456353522,rural,1000000
6578,2,3,19.039193748475927,72.87430896164292,urban,50239046
7536,1,2,19.103638282474485,72.84327887099288,urban,62933236
9423,1,4,19.11404220324199,72.88460575515406,urban,76166425
4461,1,4,19.338341668219588,73.03447337181615,rural,14701846
3004,1,2,18.963913881360234,73.01151919129288,suburban,10577288
9306,5,2,19.094836932526707,72.84779387201473,urban,72214474
4306,3,1,19.04550217146607,72.91583627473572,urban,33654869
6600,1,2,18.90901469217241,73.13061062961627,rural,22885143
2219,4,2,19.289213014420564,72.66164981507542,rural,5356645
7186,2,1,19.1121443199897,72.91419838638818,urban,61361252
2087,2,2,19.06666183081436,72.83839812087373,urban,16375368
7500,2,2,18.926216056688236,72.94223430872555,suburban,37966075
1396,2,2,19.15246191885984,72.97877428616499,suburban,6472159
6058,2,2,19.360532996093145,73.17295123935634,rural,14586449
8969,1,2,19.133018964057758,72.99403360993455,suburban,44093988
5147,3,3,19.224596865595643,72.9366374777885,suburban,26408316
2932,4,2,18.956057688581346,73.00356496023538,suburban,7214760
4404,5,1,18.88441030963398,72.68122849263044,rural,11768547
7337,4,2,19.048528199064137,72.91276425481475,urban,65425795
1949,5,3,19.03250772075548,72.86842778240784,urban,8205545
5000,5,1,19.1007603144841,72.82808254744468,urban,38421216
5954,4,1,18.79429512248286,72.6217560181431,rural,13449487
9924,1,2,18.936500341100558,72.77896950073692,suburban,50444715
4617,2,4,19.114203337451883,72.91581623446895,urban,38438776
9369,1,3,19.16687441185075,72.9514689485025,suburban,47503890
2528,2,4,19.10259415863837,72.92064303610042,urban,10192488
7345,3,2,19.033223067331367,72.82920197280741,urban,46201420
4258,5,3,19.108293506147273,72.86636026032541,urban,21372024
6404,4,4,18.998355075504186,72.80886261523843,suburban,33103175
5124,3,3,18.9288531910722,72.72999202254563,suburban,17417152
9348,2,2,19.370553517743367,72.68272048253907,rural,14169967
665,1,3,18.894199368626786,73.1516731382558,rural,1000000
5091,4,2,19.145572351994296,72.73422200925764,suburban,22846909
1089,5,4,18.926816477424076,72.81684261076116,suburban,6723139
5024,3,3,19.11307935460771,72.88636044083086,urban,39435725
3321,5,1,19.068162630207503,72.83589639255321,urban,27485186
7009,2,2,19.08348925309817,72.86707255852359,urban,57937480
8193,5,3,18.977637808701132,72.76466081385978,suburban,41100751
9954,1,1,19.122059924135304,72.89320534134394,urban,78613817
571,3,1,19.059940414018225,72.86066328277651,urban,3998589
4080,3,1,19.173716095290764,72.80176723001318,suburban,18871815
8462,1,1,19.110211277192985,72.91367616028673,urban,60811740
768,5,2,18.963220752179968,72.98598409419941,suburban,4994651
2962,1,3,18.962410108443116,73.00830533457315,suburban,17478091
9960,4,1,19.02954595156777,72.90081299986056,urban,79579879
1515,1,3,19.097994766717502,72.83759905366887,urban,15051804
9775,5,3,19.041024736458912,72.90649085111804,urban,77511922
8484,1,4,19.08189895782466,72.90986289905857,urban,58840717
906,2,3,19.1444744134906,72.93076147647064,suburban,19049756
7884,1,2,19.171257004528304,72.980029275561,suburban,32255021
6549,1,2,19.097620052985206,72.92673906405291,urban,50093152
6669,5,1,19.033871959137535,72.840722107254,urban,67145435
8482,4,3,19.238653339073085,73.10846870698673,rural,29634588
1485,4,2,19.09436329400971,72.84096908884567,urban,9625418
4985,5,2,19.036319139956213,72.8737165469993,urban,45980483
9401,5,2,18.988410164673667,73.01061649159952,suburban,49288759
3118,5,1,19.13774286678735,72.7464677220158,suburban,12757983
6789,2,2,18.97564417261233,72.81822366237554,suburban,35268897
7428,3,3,19.020036621760262,72.95546917696497,suburban,36468159
5868,1,2,19.079076760984094,72.89222300587096,urban,43688006
5121,5,2,19.21508551464804,72.75431280790038,suburban,26858009
8066,5,1,19.102094983288445,72.85750731032925,urban,66362926
5170,5,3,18.971241518943685,72.78190603606801,suburban,32038786
8158,4,2,18.840186599088142,73.13301516282036,rural,19756903
1503,5,3,19.100674512888176,72.84207436132333,urban,15739966
8004,1,3,19.028620730492,72.87959055419616,urban,59317550
2966,5,2,19.08414769606622,72.8311851070117,urban,28508850
2439,1,1,19.077537111478,72.88115702083655,urban,13848016
2135,2,3,19.0312494901265,72.89885852851147,urban,17013706
8595,3,4,19.14702897017844,72.74825407861748,suburban,34653270
6765,4,2,18.85431612028037,72.59392236808718,rural,22615384
2395,1,3,19.104186357858545,72.84374341976155,urban,27629132
7024,2,3,19.03081423866996,72.88827589506806,urban,61549564
1573,3,3,19.067069164248885,72.91860772764305,urban,17666853
5684,3,2,19.06095932635631,72.8687548350998,urban,47229202
2902,3,4,19.078600054304893,72.90734006656322,urban,34097638
5395,1,3,18.99917009458992,72.73351793428377,suburban,23657792
7831,2,3,19.11009772611744,72.88026184834561,urban,58724053
9843,5,1,18.810201020639,72.71998688712736,rural,36201458
2456,2,2,19.178395942980995,72.78275844118134,suburban,11586993
7523,2,2,18.951843746109148,72.94081636525041,suburban,32996296
4407,2,3,19.038642325570965,72.82835756077137,urban,26432526
1307,1,1,18.959808621993282,72.95478440447717,suburban,1642531
8878,1,3,19.157997248251434,72.97760846915467,suburban,52988164
5327,1,3,19.062719600833198,72.87719322710414,urban,40402884
5024,2,2,19.0687341457795,72.90996652469845,urban,34946946
9999,1,1,19.230442095123678,73.15790451999847,rural,27055267
2784,3,3,19.098178221503627,72.86820396163405,urban,24365049
5813,1,2,18.996566703549522,72.76616526270001,suburban,19302821
1257,4,3,19.07099364531036,72.87435538430655,urban,7514177
5387,1,3,19.03188564847677,72.92009959806279,urban,33452402
4354,1,1,19.110689669644625,72.86749927875425,urban,40309472
4058,1,1,19.102495061316056,72.85902791757086,urban,30221097
1461,1,1,18.952957820698725,72.97936917165642,suburban,5532939
4347,4,3,19.13165229972581,72.73115780781912,suburban,21865833
7226,5,4,19.205338806798647,72.79720838023464,suburban,32307067
4075,1,1,18.968680690340534,72.74307768037738,suburban,21943630
9567,3,4,19.05289290260078,72.88844148003194,urban,82973934
2918,4,4,18.953609720010654,72.80506078548169,suburban,12878424
4698,5,4,19.007252572628637,72.99759050777683,suburban,29849263
1501,1,2,18.938246564544833,72.99470888704927,suburban,6039140
5744,5,3,18.959895962314576,73.01412667271708,suburban,26210900
7619,3,1,18.984710805970415,72.7357197249281,suburban,42634326
4566,4,3,19.114243524024783,72.91801920210403,urban,28183958
3345,4,3,18.98661876923397,72.74173609924927,suburban,10585701
9349,5,2,19.029815897355405,72.89128363565202,urban,81374261
5816,1,2,18.97893810757055,72.80018453408127,suburban,26721799
922,2,2,19.031507085829297,72.92228773907071,urban,13642795
7215,4,3,19.249890059095197,72.67115177310492,rural,20956958
4766,2,4,18.95289794813392,72.94926092087367,suburban,11518497
8049,4,3,18.951098814723597,73.00669526383471,suburban,44450281
6816,1,2,19.173631200950947,72.73313906495217,suburban,35075337
3210,1,3,18.90419245175737,72.65489083103537,rural,4178849
9144,4,2,18.97732093755694,72.78721656970804,suburban,52261899
8569,5,2,19.119688399885057,72.83260574492041,urban,71215875
2157,1,1,19.249009331821505,72.70778685349336,rural,1000000
3041,1,4,18.995789391935162,72.80476909668798,suburban,20834491
7263,3,2,19.15872894217257,72.96822078614579,suburban,38088612
3575,1,1,18.90265165380959,73.08596859901922,rural,9060359
3664,3,4,19.080916598235774,72.90133362265468,urban,25852551
2553,1,2,19.107698787341786,72.87922966945175,urban,15150060
8979,1,4,19.211491659152696,73.00620755078774,suburban,51422568
6237,5,4,19.150542875902,72.76052794716666,suburban,35012861
3717,5,3,19.16361297006,72.95068078406447,suburban,25266266
1947,1,1,19.14596119595429,72.75795917259502,suburban,6650050
6509,4,4,19.127898051509792,72.97285667139442,suburban,36780815
1107,4,3,19.011756554604123,72.75131175469986,suburban,4974286
5052,1,4,18.845943828819248,72.68145512115844,rural,16766384
2264,4,3,19.106411675356387,72.83430912395625,urban,12035899
9917,1,2,19.006739543069255,72.73843558904306,suburban,42003079
9927,5,2,19.173673586537305,72.81089761583375,suburban,45823267
9721,2,3,19.218304768283932,72.82749753290177,suburban,48635312
3171,3,2,19.113226738360314,72.8707533606234,urban,14209126
7019,4,2,19.06968142585767,72.86563471567263,urban,57210068
4462,4,2,19.128882833515533,73.00672833358537,suburban,26380937
3677,5,4,19.079106563840373,72.85326851168067,urban,21894869
4222,4,3,19.10441184920668,72.90707485467046,urban,31824672
5406,1,1,19.081292081685177,72.91816279258002,urban,50120478
7763,1,1,19.137588423072664,72.74903733353564,suburban,35892711
5554,2,3,19.002898683296355,72.81446962173482,suburban,23364926
1308,2,4,18.940368408189855,73.00646193496762,suburban,4592605
9670,2,2,19.03503270077837,72.92318306397434,urban,79172394
1225,1,2,19.156544013237543,72.7670000016655,suburban,1000000
8201,2,4,19.012714416554125,72.76248032577442,suburban,44252345
1716,2,1,19.036178931150435,72.90001436344272,urban,15729475
4551,1,3,19.04150821555728,72.87205067233054,urban,34829772
2697,5,3,19.263249882616606,72.66451557369952,rural,6465641
3306,4,4,19.2014900544041,72.81979588226059,suburban,22584606
9470,3,2,19.192260886416957,72.78604144243357,suburban,42071289
1472,1,2,19.044613127867635,72.85415642274148,urban,13565552
6134,1,2,18.90543145075112,72.6704646960065,rural,8864551
7983,3,3,19.00989726221993,72.74460235141342,suburban,45352325
2623,3,1,18.923627880408223,73.16943352894066,rural,10063407
9290,2,3,18.78726489472077,73.10296094865606,rural,23722675
724,3,4,19.28468970162057,73.11982873196244,rural,1000000
9532,4,3,18.819774252369548,73.14703633216648,rural,29867791
2314,4,4,19.06649419082828,72.92347443760261,urban,12908010
1606,4,3,19.263471020189396,72.67573287671084,rural,3171245
624,4,1,19.05923660411036,72.86479313981042,urban,6657842
3746,4,4,19.240975333944025,72.72748366250227,rural,3275076
3431,2,2,19.056152660132874,72.82948238372602,urban,31099496
3471,1,2,18.940005569603283,72.98614096770667,suburban,26916968
2517,3,3,19.1125246622941,72.85305859704731,urban,32561015
7915,1,3,19.148744573153625,73.01716340569973,suburban,29344464
2915,3,1,19.113898579316906,72.90799733012479,urban,28879491
3596,2,1,19.156977754082924,72.93113970811532,suburban,15054526
2109,2,2,19.242429240165436,72.59408017472593,rural,3884798
1217,5,3,19.02274702427135,72.77204515379444,suburban,3091851
4061,5,4,19.0495126042608,72.84378417349181,urban,36363781
9708,2,1,19.202202146239873,72.82763871061948,suburban,35869271
7282,2,4,19.03468711664025,72.88293746010046,urban,49999820
1548,3,4,19.160599234616136,72.93053515807765,suburban,1000000
8807,2,1,18.84041217532028,72.6905518952506,rural,21721311
8405,1,3,19.16310487657943,72.7527653485856,suburban,40035469
6078,3,4,19.11292530679869,72.88239247909823,urban,39644040
2120,2,3,19.04456271933207,72.90995911942787,urban,19656963
7048,3,4,19.34345528752622,72.58184662778986,rural,21622230
7881,3,3,19.085123116230584,72.87686689839435,urban,65445067
5280,4,3,18.958912788451983,73.02571798481233,suburban,34144121
4292,5,3,18.957426136505358,72.9624213443722,suburban,21771958
3441,3,3,19.159529656568367,72.82383921064032,suburban,19424075
6195,3,1,19.251941959071083,72.65908580302467,rural,12365153
6901,4,4,19.10252298312265,72.87792916478921,urban,54628840
9669,2,3,18.979691841167675,72.95086263117005,suburban,49299702
6697,3,2,19.13510009056847,73.02592959649793,suburban,41415217
5950,4,4,19.04459869995957,72.86313280557685,urban,49759265
9475,1,4,19.02753701827088,72.84435226792583,urban,74552886
8932,4,3,18.992466018068733,72.9831415278752,suburban,44403889
6374,5,4,19.09359632961831,72.91212764899892,urban,34386109
2053,5,2,19.311850941571088,73.07223521708379,rural,6120527
1512,2,2,19.027553506298396,72.90088023329983,urban,9819363
8878,2,2,19.08884793683127,72.87532834060355,urban,62295920
2381,5,4,19.036199555222016,72.8484025181264,urban,24366864
7299,5,4,19.107517230368664,72.87568514680204,urban,62662882
5086,3,3,19.22228328596194,73.0276972147368,suburban,20401361
9122,5,4,19.05181836099071,72.85081149621801,urban,71543440
8930,2,4,19.151363432042384,73.02637850788166,suburban,44244174
6947,5,3,19.331967011546705,72.5838473435283,rural,25724232
2845,2,2,18.966239619086934,72.81080344753283,suburban,16526239
575,1,3,19.075242308556838,72.92289444958743,urban,8524316
6377,5,1,18.790325945637402,73.05262880831816,rural,16636810
7285,2,4,19.084881131555598,72.8754430492253,urban,58412111
5422,4,4,19.13793628093765,72.79076928130017,suburban,33203769
8590,3,1,18.93085577752555,72.77175741189734,suburban,54432124
2830,2,1,19.048190628085898,72.90189527264207,urban,19350864
5186,5,1,19.233874428070234,73.0608023282246,rural,14015057
2402,5,3,19.06457012587513,72.91272611987021,urban,17052862
5170,1,2,19.224250647711,72.99447559753806,suburban,22627159
7643,4,3,19.052274957821496,72.87973326934889,urban,66594576
